dt,AverageTemperature,City,Country,Latitude,Longitude
1952-01-01,28.369,Parnaíba,Brazil,2.41S,40.98W
1952-02-01,27.973000000000003,Parnaíba,Brazil,2.41S,40.98W
1952-03-01,27.555,Parnaíba,Brazil,2.41S,40.98W
1952-04-01,27.17,Parnaíba,Brazil,2.41S,40.98W
1952-05-01,27.119,Parnaíba,Brazil,2.41S,40.98W
1952-06-01,27.504,Parnaíba,Brazil,2.41S,40.98W
1952-07-01,27.076,Parnaíba,Brazil,2.41S,40.98W
1952-08-01,27.116,Parnaíba,Brazil,2.41S,40.98W
1952-09-01,27.187,Parnaíba,Brazil,2.41S,40.98W
1952-10-01,27.516,Parnaíba,Brazil,2.41S,40.98W
1952-11-01,28.211,Parnaíba,Brazil,2.41S,40.98W
1952-12-01,28.214,Parnaíba,Brazil,2.41S,40.98W
1953-01-01,28.159,Parnaíba,Brazil,2.41S,40.98W
1953-02-01,28.06,Parnaíba,Brazil,2.41S,40.98W
1953-03-01,28.107,Parnaíba,Brazil,2.41S,40.98W
1953-04-01,27.643,Parnaíba,Brazil,2.41S,40.98W
1953-05-01,27.756,Parnaíba,Brazil,2.41S,40.98W
1953-06-01,27.124,Parnaíba,Brazil,2.41S,40.98W
1953-07-01,26.968000000000004,Parnaíba,Brazil,2.41S,40.98W
1953-08-01,27.377,Parnaíba,Brazil,2.41S,40.98W
1953-09-01,27.60100000000001,Parnaíba,Brazil,2.41S,40.98W
1953-10-01,27.755,Parnaíba,Brazil,2.41S,40.98W
1953-11-01,28.571,Parnaíba,Brazil,2.41S,40.98W
1953-12-01,28.401999999999997,Parnaíba,Brazil,2.41S,40.98W
1954-01-01,27.872,Parnaíba,Brazil,2.41S,40.98W
1954-02-01,27.396,Parnaíba,Brazil,2.41S,40.98W
1954-03-01,27.446,Parnaíba,Brazil,2.41S,40.98W
1954-04-01,27.988000000000003,Parnaíba,Brazil,2.41S,40.98W
1954-05-01,27.357,Parnaíba,Brazil,2.41S,40.98W
1954-06-01,27.025,Parnaíba,Brazil,2.41S,40.98W
1954-07-01,26.984,Parnaíba,Brazil,2.41S,40.98W
1954-08-01,27.001,Parnaíba,Brazil,2.41S,40.98W
1954-09-01,27.268,Parnaíba,Brazil,2.41S,40.98W
1954-10-01,27.734,Parnaíba,Brazil,2.41S,40.98W
1954-11-01,28.078000000000003,Parnaíba,Brazil,2.41S,40.98W
1954-12-01,28.491999999999997,Parnaíba,Brazil,2.41S,40.98W
1955-01-01,27.736,Parnaíba,Brazil,2.41S,40.98W
1955-02-01,27.323,Parnaíba,Brazil,2.41S,40.98W
1955-03-01,27.754,Parnaíba,Brazil,2.41S,40.98W
1955-04-01,27.13,Parnaíba,Brazil,2.41S,40.98W
1955-05-01,27.156,Parnaíba,Brazil,2.41S,40.98W
1955-06-01,27.177,Parnaíba,Brazil,2.41S,40.98W
1955-07-01,26.947,Parnaíba,Brazil,2.41S,40.98W
1955-08-01,26.88,Parnaíba,Brazil,2.41S,40.98W
1955-09-01,27.327,Parnaíba,Brazil,2.41S,40.98W
1955-10-01,27.371,Parnaíba,Brazil,2.41S,40.98W
1955-11-01,28.341,Parnaíba,Brazil,2.41S,40.98W
1955-12-01,27.691999999999997,Parnaíba,Brazil,2.41S,40.98W
1956-01-01,27.77,Parnaíba,Brazil,2.41S,40.98W
1956-02-01,26.986,Parnaíba,Brazil,2.41S,40.98W
1956-03-01,27.542,Parnaíba,Brazil,2.41S,40.98W
1956-04-01,27.17,Parnaíba,Brazil,2.41S,40.98W
1956-05-01,27.829,Parnaíba,Brazil,2.41S,40.98W
1956-06-01,27.31,Parnaíba,Brazil,2.41S,40.98W
1956-07-01,26.899,Parnaíba,Brazil,2.41S,40.98W
1956-08-01,26.866,Parnaíba,Brazil,2.41S,40.98W
1956-09-01,27.257,Parnaíba,Brazil,2.41S,40.98W
1956-10-01,27.675,Parnaíba,Brazil,2.41S,40.98W
1956-11-01,27.968000000000004,Parnaíba,Brazil,2.41S,40.98W
1956-12-01,27.854000000000006,Parnaíba,Brazil,2.41S,40.98W
1957-01-01,27.307,Parnaíba,Brazil,2.41S,40.98W
1957-02-01,27.88,Parnaíba,Brazil,2.41S,40.98W
1957-03-01,26.912,Parnaíba,Brazil,2.41S,40.98W
1957-04-01,26.859,Parnaíba,Brazil,2.41S,40.98W
1957-05-01,27.574,Parnaíba,Brazil,2.41S,40.98W
1957-06-01,27.56,Parnaíba,Brazil,2.41S,40.98W
1957-07-01,27.131,Parnaíba,Brazil,2.41S,40.98W
1957-08-01,27.237,Parnaíba,Brazil,2.41S,40.98W
1957-09-01,27.322000000000006,Parnaíba,Brazil,2.41S,40.98W
1957-10-01,27.474,Parnaíba,Brazil,2.41S,40.98W
1957-11-01,28.401,Parnaíba,Brazil,2.41S,40.98W
1957-12-01,28.572000000000006,Parnaíba,Brazil,2.41S,40.98W
1958-01-01,28.427,Parnaíba,Brazil,2.41S,40.98W
1958-02-01,28.425,Parnaíba,Brazil,2.41S,40.98W
1958-03-01,28.696,Parnaíba,Brazil,2.41S,40.98W
1958-04-01,28.528,Parnaíba,Brazil,2.41S,40.98W
1958-05-01,28.357,Parnaíba,Brazil,2.41S,40.98W
1958-06-01,27.915,Parnaíba,Brazil,2.41S,40.98W
1958-07-01,27.699,Parnaíba,Brazil,2.41S,40.98W
1958-08-01,27.427,Parnaíba,Brazil,2.41S,40.98W
1958-09-01,27.467,Parnaíba,Brazil,2.41S,40.98W
1958-10-01,27.871,Parnaíba,Brazil,2.41S,40.98W
1958-11-01,28.501,Parnaíba,Brazil,2.41S,40.98W
1958-12-01,28.251,Parnaíba,Brazil,2.41S,40.98W
1959-01-01,27.789,Parnaíba,Brazil,2.41S,40.98W
1959-02-01,26.948,Parnaíba,Brazil,2.41S,40.98W
1959-03-01,27.446,Parnaíba,Brazil,2.41S,40.98W
1959-04-01,27.446,Parnaíba,Brazil,2.41S,40.98W
1959-05-01,27.401999999999997,Parnaíba,Brazil,2.41S,40.98W
1959-06-01,27.536,Parnaíba,Brazil,2.41S,40.98W
1959-07-01,26.74,Parnaíba,Brazil,2.41S,40.98W
1959-08-01,27.118,Parnaíba,Brazil,2.41S,40.98W
1959-09-01,27.394,Parnaíba,Brazil,2.41S,40.98W
1959-10-01,27.756,Parnaíba,Brazil,2.41S,40.98W
1959-11-01,28.173,Parnaíba,Brazil,2.41S,40.98W
1959-12-01,28.097,Parnaíba,Brazil,2.41S,40.98W
1960-01-01,28.064,Parnaíba,Brazil,2.41S,40.98W
1960-02-01,28.17,Parnaíba,Brazil,2.41S,40.98W
1960-03-01,26.434,Parnaíba,Brazil,2.41S,40.98W
1960-04-01,27.366999999999997,Parnaíba,Brazil,2.41S,40.98W
1960-05-01,27.641,Parnaíba,Brazil,2.41S,40.98W
1960-06-01,27.134,Parnaíba,Brazil,2.41S,40.98W
1960-07-01,27.073,Parnaíba,Brazil,2.41S,40.98W
1960-08-01,27.228,Parnaíba,Brazil,2.41S,40.98W
1960-09-01,27.467,Parnaíba,Brazil,2.41S,40.98W
1960-10-01,27.914,Parnaíba,Brazil,2.41S,40.98W
1960-11-01,28.342,Parnaíba,Brazil,2.41S,40.98W
1960-12-01,28.315,Parnaíba,Brazil,2.41S,40.98W
1961-01-01,27.855,Parnaíba,Brazil,2.41S,40.98W
1961-02-01,26.243,Parnaíba,Brazil,2.41S,40.98W
1961-03-01,27.125,Parnaíba,Brazil,2.41S,40.98W
1961-04-01,26.995,Parnaíba,Brazil,2.41S,40.98W
1961-05-01,27.361,Parnaíba,Brazil,2.41S,40.98W
1961-06-01,27.257,Parnaíba,Brazil,2.41S,40.98W
1961-07-01,26.834,Parnaíba,Brazil,2.41S,40.98W
1961-08-01,27.351,Parnaíba,Brazil,2.41S,40.98W
1961-09-01,27.744,Parnaíba,Brazil,2.41S,40.98W
1961-10-01,28.278,Parnaíba,Brazil,2.41S,40.98W
1961-11-01,28.641,Parnaíba,Brazil,2.41S,40.98W
1961-12-01,28.225,Parnaíba,Brazil,2.41S,40.98W
1962-01-01,28.024,Parnaíba,Brazil,2.41S,40.98W
1962-02-01,27.75,Parnaíba,Brazil,2.41S,40.98W
1962-03-01,27.275,Parnaíba,Brazil,2.41S,40.98W
1962-04-01,27.222,Parnaíba,Brazil,2.41S,40.98W
1962-05-01,27.765,Parnaíba,Brazil,2.41S,40.98W
1962-06-01,27.583,Parnaíba,Brazil,2.41S,40.98W
1962-07-01,27.429,Parnaíba,Brazil,2.41S,40.98W
1962-08-01,27.878,Parnaíba,Brazil,2.41S,40.98W
1962-09-01,27.91200000000001,Parnaíba,Brazil,2.41S,40.98W
1962-10-01,28.268,Parnaíba,Brazil,2.41S,40.98W
1962-11-01,28.234,Parnaíba,Brazil,2.41S,40.98W
1962-12-01,28.362,Parnaíba,Brazil,2.41S,40.98W
1963-01-01,27.212,Parnaíba,Brazil,2.41S,40.98W
1963-02-01,26.865,Parnaíba,Brazil,2.41S,40.98W
1963-03-01,26.521,Parnaíba,Brazil,2.41S,40.98W
1963-04-01,27.098000000000003,Parnaíba,Brazil,2.41S,40.98W
1963-05-01,27.487,Parnaíba,Brazil,2.41S,40.98W
1963-06-01,27.486,Parnaíba,Brazil,2.41S,40.98W
1963-07-01,27.105,Parnaíba,Brazil,2.41S,40.98W
1963-08-01,27.326,Parnaíba,Brazil,2.41S,40.98W
1963-09-01,27.511999999999997,Parnaíba,Brazil,2.41S,40.98W
1963-10-01,28.179,Parnaíba,Brazil,2.41S,40.98W
1963-11-01,29.108,Parnaíba,Brazil,2.41S,40.98W
1963-12-01,27.874,Parnaíba,Brazil,2.41S,40.98W
1964-01-01,26.702,Parnaíba,Brazil,2.41S,40.98W
1964-02-01,26.203000000000003,Parnaíba,Brazil,2.41S,40.98W
1964-03-01,26.771,Parnaíba,Brazil,2.41S,40.98W
1964-04-01,26.689,Parnaíba,Brazil,2.41S,40.98W
1964-05-01,27.195,Parnaíba,Brazil,2.41S,40.98W
1964-06-01,26.874,Parnaíba,Brazil,2.41S,40.98W
1964-07-01,26.701,Parnaíba,Brazil,2.41S,40.98W
1964-08-01,27.144,Parnaíba,Brazil,2.41S,40.98W
1964-09-01,27.235,Parnaíba,Brazil,2.41S,40.98W
1964-10-01,27.447,Parnaíba,Brazil,2.41S,40.98W
1964-11-01,28.258000000000003,Parnaíba,Brazil,2.41S,40.98W
1964-12-01,28.19,Parnaíba,Brazil,2.41S,40.98W
1965-01-01,27.356,Parnaíba,Brazil,2.41S,40.98W
1965-02-01,27.809,Parnaíba,Brazil,2.41S,40.98W
1965-03-01,27.316,Parnaíba,Brazil,2.41S,40.98W
1965-04-01,26.403,Parnaíba,Brazil,2.41S,40.98W
1965-05-01,27.199,Parnaíba,Brazil,2.41S,40.98W
1965-06-01,26.548,Parnaíba,Brazil,2.41S,40.98W
1965-07-01,26.719,Parnaíba,Brazil,2.41S,40.98W
1965-08-01,27.577,Parnaíba,Brazil,2.41S,40.98W
1965-09-01,27.528,Parnaíba,Brazil,2.41S,40.98W
1965-10-01,27.998,Parnaíba,Brazil,2.41S,40.98W
1965-11-01,28.79,Parnaíba,Brazil,2.41S,40.98W
1965-12-01,28.531,Parnaíba,Brazil,2.41S,40.98W
1966-01-01,28.316,Parnaíba,Brazil,2.41S,40.98W
1966-02-01,27.29,Parnaíba,Brazil,2.41S,40.98W
1966-03-01,27.745,Parnaíba,Brazil,2.41S,40.98W
1966-04-01,27.586,Parnaíba,Brazil,2.41S,40.98W
1966-05-01,27.659,Parnaíba,Brazil,2.41S,40.98W
1966-06-01,27.166,Parnaíba,Brazil,2.41S,40.98W
1966-07-01,26.885,Parnaíba,Brazil,2.41S,40.98W
1966-08-01,27.374,Parnaíba,Brazil,2.41S,40.98W
1966-09-01,27.718000000000004,Parnaíba,Brazil,2.41S,40.98W
1966-10-01,28.364,Parnaíba,Brazil,2.41S,40.98W
1966-11-01,28.481,Parnaíba,Brazil,2.41S,40.98W
1966-12-01,28.813,Parnaíba,Brazil,2.41S,40.98W
1967-01-01,28.093000000000004,Parnaíba,Brazil,2.41S,40.98W
1967-02-01,26.621,Parnaíba,Brazil,2.41S,40.98W
1967-03-01,26.423,Parnaíba,Brazil,2.41S,40.98W
1967-04-01,26.934,Parnaíba,Brazil,2.41S,40.98W
1967-05-01,27.432,Parnaíba,Brazil,2.41S,40.98W
1967-06-01,26.661,Parnaíba,Brazil,2.41S,40.98W
1967-07-01,26.349,Parnaíba,Brazil,2.41S,40.98W
1967-08-01,26.876,Parnaíba,Brazil,2.41S,40.98W
1967-09-01,27.413,Parnaíba,Brazil,2.41S,40.98W
1967-10-01,28.048,Parnaíba,Brazil,2.41S,40.98W
1967-11-01,28.191999999999997,Parnaíba,Brazil,2.41S,40.98W
1967-12-01,28.159,Parnaíba,Brazil,2.41S,40.98W
1968-01-01,27.544,Parnaíba,Brazil,2.41S,40.98W
1968-02-01,27.235,Parnaíba,Brazil,2.41S,40.98W
1968-03-01,26.206,Parnaíba,Brazil,2.41S,40.98W
1968-04-01,27.089,Parnaíba,Brazil,2.41S,40.98W
1968-05-01,26.487,Parnaíba,Brazil,2.41S,40.98W
1968-06-01,26.704,Parnaíba,Brazil,2.41S,40.98W
1968-07-01,26.683000000000003,Parnaíba,Brazil,2.41S,40.98W
1968-08-01,27.316999999999997,Parnaíba,Brazil,2.41S,40.98W
1968-09-01,28.081,Parnaíba,Brazil,2.41S,40.98W
1968-10-01,28.464,Parnaíba,Brazil,2.41S,40.98W
1968-11-01,28.526999999999997,Parnaíba,Brazil,2.41S,40.98W
1968-12-01,28.347,Parnaíba,Brazil,2.41S,40.98W
1969-01-01,27.886999999999997,Parnaíba,Brazil,2.41S,40.98W
1969-02-01,28.275,Parnaíba,Brazil,2.41S,40.98W
1969-03-01,27.644,Parnaíba,Brazil,2.41S,40.98W
1969-04-01,27.545,Parnaíba,Brazil,2.41S,40.98W
1969-05-01,27.507,Parnaíba,Brazil,2.41S,40.98W
1969-06-01,27.065,Parnaíba,Brazil,2.41S,40.98W
1969-07-01,26.683000000000003,Parnaíba,Brazil,2.41S,40.98W
1969-08-01,27.142,Parnaíba,Brazil,2.41S,40.98W
1969-09-01,27.647,Parnaíba,Brazil,2.41S,40.98W
1969-10-01,28.118,Parnaíba,Brazil,2.41S,40.98W
1969-11-01,28.63,Parnaíba,Brazil,2.41S,40.98W
1969-12-01,28.687,Parnaíba,Brazil,2.41S,40.98W
1970-01-01,27.83,Parnaíba,Brazil,2.41S,40.98W
1970-02-01,28.088,Parnaíba,Brazil,2.41S,40.98W
1970-03-01,27.094,Parnaíba,Brazil,2.41S,40.98W
1970-04-01,27.741999999999997,Parnaíba,Brazil,2.41S,40.98W
1970-05-01,27.997,Parnaíba,Brazil,2.41S,40.98W
1970-06-01,27.83,Parnaíba,Brazil,2.41S,40.98W
1970-07-01,27.713,Parnaíba,Brazil,2.41S,40.98W
1970-08-01,27.786,Parnaíba,Brazil,2.41S,40.98W
1970-09-01,27.987,Parnaíba,Brazil,2.41S,40.98W
1970-10-01,28.351999999999997,Parnaíba,Brazil,2.41S,40.98W
1970-11-01,28.871,Parnaíba,Brazil,2.41S,40.98W
1970-12-01,29.396,Parnaíba,Brazil,2.41S,40.98W
1971-01-01,27.818,Parnaíba,Brazil,2.41S,40.98W
1971-02-01,27.138,Parnaíba,Brazil,2.41S,40.98W
1971-03-01,27.177,Parnaíba,Brazil,2.41S,40.98W
1971-04-01,26.966,Parnaíba,Brazil,2.41S,40.98W
1971-05-01,27.194000000000003,Parnaíba,Brazil,2.41S,40.98W
1971-06-01,26.854,Parnaíba,Brazil,2.41S,40.98W
1971-07-01,26.486,Parnaíba,Brazil,2.41S,40.98W
1971-08-01,27.155,Parnaíba,Brazil,2.41S,40.98W
1971-09-01,27.351999999999997,Parnaíba,Brazil,2.41S,40.98W
1971-10-01,27.46,Parnaíba,Brazil,2.41S,40.98W
1971-11-01,28.194000000000003,Parnaíba,Brazil,2.41S,40.98W
1971-12-01,28.273000000000003,Parnaíba,Brazil,2.41S,40.98W
1972-01-01,27.598000000000003,Parnaíba,Brazil,2.41S,40.98W
1972-02-01,27.494,Parnaíba,Brazil,2.41S,40.98W
1972-03-01,27.22,Parnaíba,Brazil,2.41S,40.98W
1972-04-01,27.578000000000003,Parnaíba,Brazil,2.41S,40.98W
1972-05-01,27.632,Parnaíba,Brazil,2.41S,40.98W
1972-06-01,27.351999999999997,Parnaíba,Brazil,2.41S,40.98W
1972-07-01,27.421999999999997,Parnaíba,Brazil,2.41S,40.98W
1972-08-01,27.248,Parnaíba,Brazil,2.41S,40.98W
1972-09-01,27.78,Parnaíba,Brazil,2.41S,40.98W
1972-10-01,28.169,Parnaíba,Brazil,2.41S,40.98W
1972-11-01,29.177,Parnaíba,Brazil,2.41S,40.98W
1972-12-01,28.866999999999997,Parnaíba,Brazil,2.41S,40.98W
1973-01-01,27.625,Parnaíba,Brazil,2.41S,40.98W
1973-02-01,27.58,Parnaíba,Brazil,2.41S,40.98W
1973-03-01,27.596,Parnaíba,Brazil,2.41S,40.98W
1973-04-01,27.17,Parnaíba,Brazil,2.41S,40.98W
1973-05-01,27.818,Parnaíba,Brazil,2.41S,40.98W
1973-06-01,27.58,Parnaíba,Brazil,2.41S,40.98W
1973-07-01,26.955,Parnaíba,Brazil,2.41S,40.98W
1973-08-01,27.318,Parnaíba,Brazil,2.41S,40.98W
1973-09-01,27.745,Parnaíba,Brazil,2.41S,40.98W
1973-10-01,28.144,Parnaíba,Brazil,2.41S,40.98W
1973-11-01,28.508000000000003,Parnaíba,Brazil,2.41S,40.98W
1973-12-01,28.139000000000006,Parnaíba,Brazil,2.41S,40.98W
1974-01-01,26.893,Parnaíba,Brazil,2.41S,40.98W
1974-02-01,26.531999999999996,Parnaíba,Brazil,2.41S,40.98W
1974-03-01,26.391,Parnaíba,Brazil,2.41S,40.98W
1974-04-01,26.237,Parnaíba,Brazil,2.41S,40.98W
1974-05-01,26.743,Parnaíba,Brazil,2.41S,40.98W
1974-06-01,26.591,Parnaíba,Brazil,2.41S,40.98W
1974-07-01,26.5,Parnaíba,Brazil,2.41S,40.98W
1974-08-01,26.989,Parnaíba,Brazil,2.41S,40.98W
1974-09-01,27.579,Parnaíba,Brazil,2.41S,40.98W
1974-10-01,27.646,Parnaíba,Brazil,2.41S,40.98W
1974-11-01,28.143,Parnaíba,Brazil,2.41S,40.98W
1974-12-01,27.696,Parnaíba,Brazil,2.41S,40.98W
1975-01-01,27.706,Parnaíba,Brazil,2.41S,40.98W
1975-02-01,27.015,Parnaíba,Brazil,2.41S,40.98W
1975-03-01,27.141,Parnaíba,Brazil,2.41S,40.98W
1975-04-01,27.539,Parnaíba,Brazil,2.41S,40.98W
1975-05-01,26.971,Parnaíba,Brazil,2.41S,40.98W
1975-06-01,27.408,Parnaíba,Brazil,2.41S,40.98W
1975-07-01,26.69,Parnaíba,Brazil,2.41S,40.98W
1975-08-01,27.127,Parnaíba,Brazil,2.41S,40.98W
1975-09-01,27.342,Parnaíba,Brazil,2.41S,40.98W
1975-10-01,27.944000000000003,Parnaíba,Brazil,2.41S,40.98W
1975-11-01,28.293000000000003,Parnaíba,Brazil,2.41S,40.98W
1975-12-01,27.861,Parnaíba,Brazil,2.41S,40.98W
1976-01-01,27.55,Parnaíba,Brazil,2.41S,40.98W
1976-02-01,26.706,Parnaíba,Brazil,2.41S,40.98W
1976-03-01,27.197,Parnaíba,Brazil,2.41S,40.98W
1976-04-01,27.355,Parnaíba,Brazil,2.41S,40.98W
1976-05-01,27.687,Parnaíba,Brazil,2.41S,40.98W
1976-06-01,27.374,Parnaíba,Brazil,2.41S,40.98W
1976-07-01,27.148000000000003,Parnaíba,Brazil,2.41S,40.98W
1976-08-01,27.107,Parnaíba,Brazil,2.41S,40.98W
1976-09-01,27.366999999999997,Parnaíba,Brazil,2.41S,40.98W
1976-10-01,27.493,Parnaíba,Brazil,2.41S,40.98W
1976-11-01,28.01,Parnaíba,Brazil,2.41S,40.98W
1976-12-01,28.333,Parnaíba,Brazil,2.41S,40.98W
1977-01-01,27.095,Parnaíba,Brazil,2.41S,40.98W
1977-02-01,27.129,Parnaíba,Brazil,2.41S,40.98W
1977-03-01,27.499,Parnaíba,Brazil,2.41S,40.98W
1977-04-01,27.543000000000003,Parnaíba,Brazil,2.41S,40.98W
1977-05-01,27.533,Parnaíba,Brazil,2.41S,40.98W
1977-06-01,27.119,Parnaíba,Brazil,2.41S,40.98W
1977-07-01,26.741,Parnaíba,Brazil,2.41S,40.98W
1977-08-01,27.007,Parnaíba,Brazil,2.41S,40.98W
1977-09-01,27.522,Parnaíba,Brazil,2.41S,40.98W
1977-10-01,27.777,Parnaíba,Brazil,2.41S,40.98W
1977-11-01,28.503,Parnaíba,Brazil,2.41S,40.98W
1977-12-01,28.031999999999996,Parnaíba,Brazil,2.41S,40.98W
1978-01-01,27.836,Parnaíba,Brazil,2.41S,40.98W
1978-02-01,27.974,Parnaíba,Brazil,2.41S,40.98W
1978-03-01,27.425,Parnaíba,Brazil,2.41S,40.98W
1978-04-01,27.468000000000004,Parnaíba,Brazil,2.41S,40.98W
1978-05-01,27.605,Parnaíba,Brazil,2.41S,40.98W
1978-06-01,26.993,Parnaíba,Brazil,2.41S,40.98W
1978-07-01,26.81900000000001,Parnaíba,Brazil,2.41S,40.98W
1978-08-01,26.872,Parnaíba,Brazil,2.41S,40.98W
1978-09-01,27.081,Parnaíba,Brazil,2.41S,40.98W
1978-10-01,27.609,Parnaíba,Brazil,2.41S,40.98W
1978-11-01,28.024,Parnaíba,Brazil,2.41S,40.98W
1978-12-01,27.696,Parnaíba,Brazil,2.41S,40.98W
1979-01-01,27.612,Parnaíba,Brazil,2.41S,40.98W
1979-02-01,27.62,Parnaíba,Brazil,2.41S,40.98W
1979-03-01,27.71,Parnaíba,Brazil,2.41S,40.98W
1979-04-01,27.914,Parnaíba,Brazil,2.41S,40.98W
1979-05-01,27.45,Parnaíba,Brazil,2.41S,40.98W
1979-06-01,26.973000000000003,Parnaíba,Brazil,2.41S,40.98W
1979-07-01,27.093000000000004,Parnaíba,Brazil,2.41S,40.98W
1979-08-01,27.106,Parnaíba,Brazil,2.41S,40.98W
1979-09-01,27.636999999999997,Parnaíba,Brazil,2.41S,40.98W
1979-10-01,28.279,Parnaíba,Brazil,2.41S,40.98W
1979-11-01,28.546,Parnaíba,Brazil,2.41S,40.98W
1979-12-01,28.448,Parnaíba,Brazil,2.41S,40.98W
1980-01-01,28.164,Parnaíba,Brazil,2.41S,40.98W
1980-02-01,26.849,Parnaíba,Brazil,2.41S,40.98W
1980-03-01,27.487,Parnaíba,Brazil,2.41S,40.98W
1980-04-01,28.342,Parnaíba,Brazil,2.41S,40.98W
1980-05-01,28.476999999999997,Parnaíba,Brazil,2.41S,40.98W
1980-06-01,27.949,Parnaíba,Brazil,2.41S,40.98W
1980-07-01,27.361,Parnaíba,Brazil,2.41S,40.98W
1980-08-01,27.526999999999997,Parnaíba,Brazil,2.41S,40.98W
1980-09-01,27.781999999999996,Parnaíba,Brazil,2.41S,40.98W
1980-10-01,28.008000000000003,Parnaíba,Brazil,2.41S,40.98W
1980-11-01,28.136999999999997,Parnaíba,Brazil,2.41S,40.98W
1980-12-01,28.311,Parnaíba,Brazil,2.41S,40.98W
1981-01-01,27.67,Parnaíba,Brazil,2.41S,40.98W
1981-02-01,28.061,Parnaíba,Brazil,2.41S,40.98W
1981-03-01,27.542,Parnaíba,Brazil,2.41S,40.98W
1981-04-01,27.903,Parnaíba,Brazil,2.41S,40.98W
1981-05-01,27.983,Parnaíba,Brazil,2.41S,40.98W
1981-06-01,27.888,Parnaíba,Brazil,2.41S,40.98W
1981-07-01,27.501,Parnaíba,Brazil,2.41S,40.98W
1981-08-01,27.612,Parnaíba,Brazil,2.41S,40.98W
1981-09-01,27.757,Parnaíba,Brazil,2.41S,40.98W
1981-10-01,28.234,Parnaíba,Brazil,2.41S,40.98W
1981-11-01,28.989,Parnaíba,Brazil,2.41S,40.98W
1981-12-01,28.59,Parnaíba,Brazil,2.41S,40.98W
1982-01-01,27.779,Parnaíba,Brazil,2.41S,40.98W
1982-02-01,27.421999999999997,Parnaíba,Brazil,2.41S,40.98W
1982-03-01,27.592,Parnaíba,Brazil,2.41S,40.98W
1982-04-01,27.604,Parnaíba,Brazil,2.41S,40.98W
1982-05-01,27.944000000000003,Parnaíba,Brazil,2.41S,40.98W
1982-06-01,27.521,Parnaíba,Brazil,2.41S,40.98W
1982-07-01,27.424,Parnaíba,Brazil,2.41S,40.98W
1982-08-01,27.558000000000003,Parnaíba,Brazil,2.41S,40.98W
1982-09-01,27.726999999999997,Parnaíba,Brazil,2.41S,40.98W
1982-10-01,27.769,Parnaíba,Brazil,2.41S,40.98W
1982-11-01,28.969,Parnaíba,Brazil,2.41S,40.98W
1982-12-01,28.847,Parnaíba,Brazil,2.41S,40.98W
1983-01-01,28.901999999999997,Parnaíba,Brazil,2.41S,40.98W
1983-02-01,28.259,Parnaíba,Brazil,2.41S,40.98W
1983-03-01,28.438,Parnaíba,Brazil,2.41S,40.98W
1983-04-01,28.675,Parnaíba,Brazil,2.41S,40.98W
1983-05-01,28.786,Parnaíba,Brazil,2.41S,40.98W
1983-06-01,28.236,Parnaíba,Brazil,2.41S,40.98W
1983-07-01,27.894,Parnaíba,Brazil,2.41S,40.98W
1983-08-01,28.045,Parnaíba,Brazil,2.41S,40.98W
1983-09-01,28.283,Parnaíba,Brazil,2.41S,40.98W
1983-10-01,28.316999999999997,Parnaíba,Brazil,2.41S,40.98W
1983-11-01,29.066999999999997,Parnaíba,Brazil,2.41S,40.98W
1983-12-01,28.873,Parnaíba,Brazil,2.41S,40.98W
1984-01-01,27.62,Parnaíba,Brazil,2.41S,40.98W
1984-02-01,27.72,Parnaíba,Brazil,2.41S,40.98W
1984-03-01,27.355,Parnaíba,Brazil,2.41S,40.98W
1984-04-01,27.034,Parnaíba,Brazil,2.41S,40.98W
1984-05-01,27.066,Parnaíba,Brazil,2.41S,40.98W
1984-06-01,27.14,Parnaíba,Brazil,2.41S,40.98W
1984-07-01,26.991999999999997,Parnaíba,Brazil,2.41S,40.98W
1984-08-01,27.201,Parnaíba,Brazil,2.41S,40.98W
1984-09-01,27.406999999999996,Parnaíba,Brazil,2.41S,40.98W
1984-10-01,28.039,Parnaíba,Brazil,2.41S,40.98W
1984-11-01,28.702,Parnaíba,Brazil,2.41S,40.98W
1984-12-01,28.658,Parnaíba,Brazil,2.41S,40.98W
1985-01-01,27.171,Parnaíba,Brazil,2.41S,40.98W
1985-02-01,26.222,Parnaíba,Brazil,2.41S,40.98W
1985-03-01,27.18,Parnaíba,Brazil,2.41S,40.98W
1985-04-01,26.732,Parnaíba,Brazil,2.41S,40.98W
1985-05-01,27.221,Parnaíba,Brazil,2.41S,40.98W
1985-06-01,27.053,Parnaíba,Brazil,2.41S,40.98W
1985-07-01,26.443,Parnaíba,Brazil,2.41S,40.98W
1985-08-01,27.05,Parnaíba,Brazil,2.41S,40.98W
1985-09-01,27.426,Parnaíba,Brazil,2.41S,40.98W
1985-10-01,27.993,Parnaíba,Brazil,2.41S,40.98W
1985-11-01,28.278,Parnaíba,Brazil,2.41S,40.98W
1985-12-01,27.221,Parnaíba,Brazil,2.41S,40.98W
1986-01-01,27.369,Parnaíba,Brazil,2.41S,40.98W
1986-02-01,26.758000000000003,Parnaíba,Brazil,2.41S,40.98W
1986-03-01,26.486,Parnaíba,Brazil,2.41S,40.98W
1986-04-01,27.021,Parnaíba,Brazil,2.41S,40.98W
1986-05-01,27.813,Parnaíba,Brazil,2.41S,40.98W
1986-06-01,26.956,Parnaíba,Brazil,2.41S,40.98W
1986-07-01,27.094,Parnaíba,Brazil,2.41S,40.98W
